what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1344102640653
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1344102640682
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1344102640726
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1344102640757
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1344102640776
started,bundle,org.maven.ide.eclipse.wtp,0.15.2.20120306-2040,"org.maven.ide.eclipse.wtp",1344102640817
os,sysinfo,,,"linux",1344102640823
arch,sysinfo,,,"x86_64",1344102640823
ws,sysinfo,,,"gtk",1344102640823
locale,sysinfo,,,"en_GB",1344102640823
processors,sysinfo,,,"4",1344102640823
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1344102640823
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1344102640823
java.specification.name,sysinfo,,,"Java Platform API Specification",1344102640823
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344102640823
java.specification.version,sysinfo,,,"1.6",1344102640823
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1344102640823
java.version,sysinfo,,,"1.6.0_24",1344102640823
java.vm.info,sysinfo,,,"mixed mode",1344102640823
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1344102640823
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344102640823
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344102640823
java.vm.specification.version,sysinfo,,,"1.0",1344102640823
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1344102640823
java.vm.version,sysinfo,,,"20.0-b12",1344102640823
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1344102640857
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1344102640877
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1344102641253
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1344102641283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102646355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102648213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102651727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1344102663717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102663750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102665062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102666121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344102667045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344103403519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344103405414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344103446943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344103448279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344123118864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344123120343
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344123121560
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1344123122216
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1344123122292
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1344123122801
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1344123122839
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1344123122891
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1344123122909
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1344123122945
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1344123122997
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1344123123009
